,X_coord,Y_coord,Ref_wind,Num_tot_turb,ID,Turb_num
714,451.984029,503,7.36060095,3,3_turbine_3th_simulation,1
715,3007.343776,457,6.84889698,3,3_turbine_3th_simulation,2
716,0,0,7.32431698,3,3_turbine_4th_simulation,0
717,618.8341568,-435,7.36216736,3,3_turbine_4th_simulation,1
718,2097.268165,-553,7.17752409,3,3_turbine_4th_simulation,2
719,0,0,7.32649183,3,3_turbine_5th_simulation,0
720,2420.588125,294,7.38386154,3,3_turbine_5th_simulation,1
721,1059.737933,17,6.07239008,3,3_turbine_5th_simulation,2
722,0,0,7.32636499,3,3_turbine_6th_simulation,0
723,878.2443599,-392,7.3899827,3,3_turbine_6th_simulation,1
724,3465.219005,-269,7.22809172,3,3_turbine_6th_simulation,2
725,0,0,7.32798147,3,3_turbine_7th_simulation,0
726,2599.190789,28,6.88924026,3,3_turbine_7th_simulation,1
727,1179.639641,-281,7.36707449,3,3_turbine_7th_simulation,2
728,0,0,7.32007408,3,3_turbine_8th_simulation,0
729,751.3071591,-122,7.16640759,3,3_turbine_8th_simulation,1
730,2002.18594,-386,7.36771536,3,3_turbine_8th_simulation,2
731,0,0,7.32353592,3,3_turbine_9th_simulation,0
732,652.1834444,369,7.35471201,3,3_turbine_9th_simulation,1
733,3335.219008,-107,7.17393637,3,3_turbine_9th_simulation,2
734,0,0,7.32433033,3,3_turbine_10th_simulation,0
735,3137.953196,-345,7.25673532,3,3_turbine_10th_simulation,1
736,436.8525441,-464,7.35991526,3,3_turbine_10th_simulation,2
737,0,0,7.32551193,3,3_turbine_11th_simulation,0
738,2082.236143,469,7.42234612,3,3_turbine_11th_simulation,1
739,973.0543525,209,7.33626223,3,3_turbine_11th_simulation,2
740,0,0,7.32048368,3,3_turbine_12th_simulation,0
741,2336.486925,-349,7.41080999,3,3_turbine_12th_simulation,1
742,635.1773992,286,7.33716297,3,3_turbine_12th_simulation,2
743,0,0,7.27778149,3,3_turbine_13th_simulation,0
744,2438.27633,-550,7.4267149,3,3_turbine_13th_simulation,1
745,334.6998156,14,4.90979958,3,3_turbine_13th_simulation,2
746,0,0,7.32543612,3,3_turbine_14th_simulation,0
747,268.9958466,-516,7.37801313,3,3_turbine_14th_simulation,1
748,1006.716921,-377,7.30752182,3,3_turbine_14th_simulation,2
749,0,0,7.33737803,3,3_turbine_15th_simulation,0
750,2921.222528,-24,6.96568537,3,3_turbine_15th_simulation,1
751,66.6673481,511,7.38414717,3,3_turbine_15th_simulation,2
752,0,0,7.32603407,3,3_turbine_16th_simulation,0
753,3168.421497,490,7.35407686,3,3_turbine_16th_simulation,1
754,905.3163862,312,7.34822035,3,3_turbine_16th_simulation,2
755,0,0,7.33695078,3,3_turbine_17th_simulation,0
756,2388.976219,-37,6.7866025,3,3_turbine_17th_simulation,1
757,39.21903223,-397,7.34048939,3,3_turbine_17th_simulation,2
758,0,0,7.32867622,3,3_turbine_18th_simulation,0
759,1451.921022,-312,7.33867645,3,3_turbine_18th_simulation,1
760,1827.425758,-268,5.8302927,3,3_turbine_18th_simulation,2
761,0,0,7.32939434,3,3_turbine_19th_simulation,0
762,1601.760302,191,7.35614252,3,3_turbine_19th_simulation,1
763,2695.007647,111,6.56862497,3,3_turbine_19th_simulation,2
764,0,0,7.32935476,3,3_turbine_20th_simulation,0
765,2339.114007,110,7.13994455,3,3_turbine_20th_simulation,1
766,1742.052636,-36,6.47386646,3,3_turbine_20th_simulation,2
767,0,0,7.31291246,3,3_turbine_21th_simulation,0
768,1248.086018,445,7.41792536,3,3_turbine_21th_simulation,1
769,469.3207223,274,7.37258196,3,3_turbine_21th_simulation,2
770,0,0,7.32871819,3,3_turbine_22th_simulation,0
771,1397.827058,-85,6.8349719,3,3_turbine_22th_simulation,1
772,2740.990137,266,7.37997532,3,3_turbine_22th_simulation,2
773,0,0,7.30681944,3,3_turbine_23th_simulation,0
774,2637.847137,-134,7.02209044,3,3_turbine_23th_simulation,1
775,306.6045874,-263,7.40123367,3,3_turbine_23th_simulation,2
776,0,0,7.32696629,3,3_turbine_24th_simulation,0
777,968.3146878,-548,7.36104774,3,3_turbine_24th_simulation,1
778,1424.593454,-443,7.22434473,3,3_turbine_24th_simulation,2
779,0,0,7.31979752,3,3_turbine_25th_simulation,0
780,2317.902634,-48,6.80617666,3,3_turbine_25th_simulation,1
781,625.1190137,-274,7.37903786,3,3_turbine_25th_simulation,2
782,0,0,7.31824493,3,3_turbine_26th_simulation,0
783,2728.276665,401,7.40687466,3,3_turbine_26th_simulation,1
784,698.6015109,-30,5.74155998,3,3_turbine_26th_simulation,2
785,0,0,7.31465673,3,3_turbine_27th_simulation,0
786,3134.044491,98,7.21130228,3,3_turbine_27th_simulation,1
787,520.4517157,-235,7.39051294,3,3_turbine_27th_simulation,2
788,0,0,7.32980347,3,3_turbine_28th_simulation,0
789,2896.303562,340,7.35985184,3,3_turbine_28th_simulation,1
790,1792.258551,-41,6.52383041,3,3_turbine_28th_simulation,2
791,0,0,7.32943249,3,3_turbine_29th_simulation,0
792,267.595869,540,7.33835411,3,3_turbine_29th_simulation,1
793,2892.180405,-72,7.07203674,3,3_turbine_29th_simulation,2
794,0,0,7.32067013,3,3_turbine_30th_simulation,0
795,1976.257388,325,6.46467066,3,3_turbine_30th_simulation,1
796,138.1562533,332,7.31171179,3,3_turbine_30th_simulation,2
797,0,0,7.32942486,3,3_turbine_31th_simulation,0
798,1389.083966,480,7.3643899,3,3_turbine_31th_simulation,1
799,3466.148029,369,7.14242458,3,3_turbine_31th_simulation,2
800,0,0,7.32670736,3,3_turbine_32th_simulation,0
801,3314.047134,-47,7.11734056,3,3_turbine_32th_simulation,1
802,951.2803371,338,7.38426304,3,3_turbine_32th_simulation,2
803,0,0,7.28882408,3,3_turbine_33th_simulation,0
804,311.2404831,159,7.37040663,3,3_turbine_33th_simulation,1
805,3634.048319,381,7.41473866,3,3_turbine_33th_simulation,2
806,0,0,7.31532955,3,3_turbine_34th_simulation,0
807,395.5340008,-327,7.36052418,3,3_turbine_34th_simulation,1
808,1742.887628,-193,7.25162983,3,3_turbine_34th_simulation,2
809,0,0,7.32945156,3,3_turbine_35th_simulation,0
810,1796.352474,-274,7.35850191,3,3_turbine_35th_simulation,1
811,2360.079471,-132,7.16257763,3,3_turbine_35th_simulation,2
812,0,0,7.29795885,3,3_turbine_36th_simulation,0
813,472.7783153,61,6.39741707,3,3_turbine_36th_simulation,1
814,1813.523519,372,7.40038061,3,3_turbine_36th_simulation,2
815,0,0,7.32772112,3,3_turbine_37th_simulation,0
816,1057.672169,418,7.37205935,3,3_turbine_37th_simulation,1
817,2716.21248,508,7.10931349,3,3_turbine_37th_simulation,2
818,0,0,7.31667948,3,3_turbine_38th_simulation,0
819,2145.550672,-297,7.40194845,3,3_turbine_38th_simulation,1
820,657.6340281,-15,5.47514963,3,3_turbine_38th_simulation,2
821,0,0,7.32850361,3,3_turbine_39th_simulation,0
822,3588.808707,-442,7.42718649,3,3_turbine_39th_simulation,1
823,1347.378046,-48,6.42488909,3,3_turbine_39th_simulation,2
824,0,0,7.32765675,3,3_turbine_40th_simulation,0
825,1082.991478,379,7.40589714,3,3_turbine_40th_simulation,1
826,3013.291482,531,7.33634567,3,3_turbine_40th_simulation,2
827,0,0,7.33237457,3,3_turbine_41th_simulation,0
828,3673.764682,49,7.20641899,3,3_turbine_41th_simulation,1
829,231.5366799,-599,7.38507891,3,3_turbine_41th_simulation,2
830,0,0,7.28663397,3,3_turbine_42th_simulation,0
831,1534.441087,69,6.76998329,3,3_turbine_42th_simulation,1
832,274.6418387,-177,7.40660429,3,3_turbine_42th_simulation,2
833,0,0,7.32629681,3,3_turbine_43th_simulation,0
834,1601.020143,533,7.32294655,3,3_turbine_43th_simulation,1
835,959.4598991,399,7.33437204,3,3_turbine_43th_simulation,2
836,0,0,7.32696724,3,3_turbine_44th_simulation,0
837,1128.439996,-35,6.1532526,3,3_turbine_44th_simulation,1
838,2461.479812,120,7.11591768,3,3_turbine_44th_simulation,2
839,0,0,7.32266474,3,3_turbine_45th_simulation,0
840,606.0169413,380,7.37243795,3,3_turbine_45th_simulation,1
841,2080.631562,-52,6.66176558,3,3_turbine_45th_simulation,2
842,0,0,7.32057238,3,3_turbine_46th_simulation,0
843,792.226609,-89,6.87732649,3,3_turbine_46th_simulation,1
844,1966.946399,271,7.3827033,3,3_turbine_46th_simulation,2
845,0,0,7.31261206,3,3_turbine_47th_simulation,0
846,274.154668,311,7.37811995,3,3_turbine_47th_simulation,1
847,2979.165642,-317,7.40470314,3,3_turbine_47th_simulation,2
848,0,0,7.30361652,3,3_turbine_48th_simulation,0
849,463.3316473,-148,7.33649778,3,3_turbine_48th_simulation,1
850,1464.652206,140,7.25171423,3,3_turbine_48th_simulation,2
851,0,0,7.32321739,3,3_turbine_49th_simulation,0
852,2157.774617,560,7.38986683,3,3_turbine_49th_simulation,1
853,854.5753984,148,7.28457355,3,3_turbine_49th_simulation,2
854,0,0,7.32594585,3,3_turbine_50th_simulation,0
855,1941.484156,-1,6.5169816,3,3_turbine_50th_simulation,1
856,1008.326881,-242,7.32956028,3,3_turbine_50th_simulation,2
857,0,0,7.32655001,3,3_turbine_51th_simulation,0
858,3413.377659,233,7.41806316,3,3_turbine_51th_simulation,1
859,627.2116364,524,7.39242983,3,3_turbine_51th_simulation,2
860,0,0,7.3263464,3,3_turbine_52th_simulation,0
861,1472.895997,551,7.41614866,3,3_turbine_52th_simulation,1
862,1009.149331,379,7.35447216,3,3_turbine_52th_simulation,2
863,0,0,7.32206821,3,3_turbine_53th_simulation,0
864,775.8981361,-166,7.3107419,3,3_turbine_53th_simulation,1
865,3521.752243,-581,7.44408751,3,3_turbine_53th_simulation,2
866,0,0,7.32919121,3,3_turbine_54th_simulation,0
867,116.633659,418,7.36469793,3,3_turbine_54th_simulation,1
868,1272.136833,368,6.37569666,3,3_turbine_54th_simulation,2
869,0,0,7.32977438,3,3_turbine_55th_simulation,0
870,328.4232524,583,7.36519527,3,3_turbine_55th_simulation,1
871,2795.033708,-76,6.99148178,3,3_turbine_55th_simulation,2
872,0,0,7.28555059,3,3_turbine_56th_simulation,0
873,1729.5623,-552,7.42162704,3,3_turbine_56th_simulation,1
874,296.0748785,-158,7.36393404,3,3_turbine_56th_simulation,2
875,0,0,7.32980728,3,3_turbine_57th_simulation,0
876,1998.499658,563,6.40664387,3,3_turbine_57th_simulation,1
877,319.9419311,590,7.41643,3,3_turbine_57th_simulation,2
878,0,0,7.32949162,3,3_turbine_58th_simulation,0
879,2225.884388,62,7.0754981,3,3_turbine_58th_simulation,1
880,3139.754591,-296,7.44029951,3,3_turbine_58th_simulation,2
881,0,0,7.32409143,3,3_turbine_59th_simulation,0
882,1784.846321,-99,6.90102959,3,3_turbine_59th_simulation,1
883,947.776986,112,7.18272448,3,3_turbine_59th_simulation,2
884,0,0,7.31817579,3,3_turbine_60th_simulation,0
885,280.834136,361,7.34762096,3,3_turbine_60th_simulation,1
886,2441.473413,341,6.62040949,3,3_turbine_60th_simulation,2
887,0,0,7.32748318,3,3_turbine_61th_simulation,0
888,3130.753391,290,7.37490368,3,3_turbine_61th_simulation,1
889,404.0804663,546,7.39568186,3,3_turbine_61th_simulation,2
890,0,0,7.32949066,3,3_turbine_62th_simulation,0
891,3602.93767,-508,7.37651587,3,3_turbine_62th_simulation,1
892,1515.522216,-335,7.38707399,3,3_turbine_62th_simulation,2
893,0,0,7.32519865,3,3_turbine_63th_simulation,0
894,2808.161683,404,7.37042999,3,3_turbine_63th_simulation,1
895,291.8258669,-460,7.42172909,3,3_turbine_63th_simulation,2
896,0,0,7.31588554,3,3_turbine_64th_simulation,0
897,410.1907752,319,7.34841871,3,3_turbine_64th_simulation,1
898,2095.761966,-44,6.65199804,3,3_turbine_64th_simulation,2
899,0,0,7.3167882,3,3_turbine_65th_simulation,0
900,2829.061002,-7,6.64203835,3,3_turbine_65th_simulation,1
901,658.7501331,122,7.27429342,3,3_turbine_65th_simulation,2
902,0,0,7.31012297,3,3_turbine_66th_simulation,0
903,238.1567688,297,7.37331533,3,3_turbine_66th_simulation,1
904,1807.661334,-113,7.08476973,3,3_turbine_66th_simulation,2
905,0,0,7.33520937,3,3_turbine_67th_simulation,0
906,174.2726406,222,7.41890955,3,3_turbine_67th_simulation,1
907,1362.910264,115,6.86467314,3,3_turbine_67th_simulation,2
908,0,0,7.32410097,3,3_turbine_68th_simulation,0
909,829.1053339,239,7.36039019,3,3_turbine_68th_simulation,1
910,2806.324193,338,7.09463358,3,3_turbine_68th_simulation,2
911,0,0,7.33026028,3,3_turbine_69th_simulation,0
912,1424.473003,59,6.647089,3,3_turbine_69th_simulation,1
913,95.39459775,-405,7.34192991,3,3_turbine_69th_simulation,2
914,0,0,7.31987524,3,3_turbine_70th_simulation,0
915,1803.611307,-115,6.61802292,3,3_turbine_70th_simulation,1
916,707.9134503,-196,7.37256289,3,3_turbine_70th_simulation,2
917,0,0,7.31997681,3,3_turbine_71th_simulation,0
918,240.2457096,-371,7.37254286,3,3_turbine_71th_simulation,1
919,2776.98423,-118,7.14333153,3,3_turbine_71th_simulation,2
920,0,0,7.32838964,3,3_turbine_72th_simulation,0
921,1256.489433,317,7.37471676,3,3_turbine_72th_simulation,1
922,3609.356681,70,7.17857981,3,3_turbine_72th_simulation,2
923,0,0,7.3043623,3,3_turbine_73th_simulation,0
924,1876.200284,489,7.44091177,3,3_turbine_73th_simulation,1
925,266.6054175,260,7.37776184,3,3_turbine_73th_simulation,2
926,0,0,7.32715845,3,3_turbine_74th_simulation,0
927,1186.168212,-201,7.36487627,3,3_turbine_74th_simulation,1
928,1765.301243,-153,6.07476139,3,3_turbine_74th_simulation,2
929,0,0,7.32889462,3,3_turbine_75th_simulation,0
930,1278.218939,424,7.35185337,3,3_turbine_75th_simulation,1
931,2998.227796,143,7.2851572,3,3_turbine_75th_simulation,2
932,0,0,7.32664442,3,3_turbine_76th_simulation,0
933,842.7224245,-437,7.39454079,3,3_turbine_76th_simulation,1
934,2770.472195,-397,6.69688129,3,3_turbine_76th_simulation,2
935,0,0,7.32799721,3,3_turbine_77th_simulation,0
936,3220.529436,473,7.46449232,3,3_turbine_77th_simulation,1
937,406.7330897,-558,7.35750628,3,3_turbine_77th_simulation,2
938,0,0,7.32752514,3,3_turbine_78th_simulation,0
939,1232.949119,-360,7.400805,3,3_turbine_78th_simulation,1
940,363.5180033,-592,7.3428483,3,3_turbine_78th_simulation,2
941,0,0,7.32854462,3,3_turbine_79th_simulation,0
942,1401.826721,54,6.64867115,3,3_turbine_79th_simulation,1
943,2761.978584,296,7.39449167,3,3_turbine_79th_simulation,2
944,0,0,7.32568169,3,3_turbine_80th_simulation,0
945,1434.048235,39,4.95006943,3,3_turbine_80th_simulation,1
946,1134.359643,83,6.81008863,3,3_turbine_80th_simulation,2
947,0,0,7.27535439,3,3_turbine_81th_simulation,0
948,272.1486755,-135,7.38173819,3,3_turbine_81th_simulation,1
949,3220.603353,466,7.48849821,3,3_turbine_81th_simulation,2
950,0,0,7.32836723,3,3_turbine_82th_simulation,0
951,1719.641907,-563,7.28605747,3,3_turbine_82th_simulation,1
952,1357.953028,-461,7.34039307,3,3_turbine_82th_simulation,2
953,0,0,7.33385038,3,3_turbine_83th_simulation,0
954,132.3598205,525,7.3881917,3,3_turbine_83th_simulation,1
955,2143.237046,6,6.63271999,3,3_turbine_83th_simulation,2
956,0,0,7.32709551,3,3_turbine_84th_simulation,0
957,2896.671689,-253,7.01746893,3,3_turbine_84th_simulation,1
958,1032.734122,-331,7.34600401,3,3_turbine_84th_simulation,2
959,0,0,7.33558464,3,3_turbine_85th_simulation,0
960,3298.29493,518,7.10420799,3,3_turbine_85th_simulation,1
961,125.4788083,591,7.34741974,3,3_turbine_85th_simulation,2
962,0,0,7.33069706,3,3_turbine_86th_simulation,0
963,120.1673684,-445,7.35755348,3,3_turbine_86th_simulation,1
964,1477.935992,81,6.92159843,3,3_turbine_86th_simulation,2
965,0,0,7.32842255,3,3_turbine_87th_simulation,0
966,2217.261283,-322,7.09013414,3,3_turbine_87th_simulation,1
967,1221.160802,-419,7.38267517,3,3_turbine_87th_simulation,2
968,0,0,7.33018303,3,3_turbine_88th_simulation,0
969,3408.274429,49,7.11883974,3,3_turbine_88th_simulation,1
970,2415.356432,355,7.40453196,3,3_turbine_88th_simulation,2
971,0,0,7.32898092,3,3_turbine_89th_simulation,0
972,1405.752459,-588,7.30297947,3,3_turbine_89th_simulation,1
973,1749.773238,-563,5.17052031,3,3_turbine_89th_simulation,2
974,0,0,7.32239008,3,3_turbine_90th_simulation,0
975,2840.578605,429,7.41355085,3,3_turbine_90th_simulation,1
976,275.7412026,-407,7.36312103,3,3_turbine_90th_simulation,2
977,0,0,7.32912397,3,3_turbine_91th_simulation,0
978,341.5366155,577,7.36456156,3,3_turbine_91th_simulation,1
979,2205.889201,444,7.23420525,3,3_turbine_91th_simulation,2
980,0,0,7.31959438,3,3_turbine_92th_simulation,0
981,766.6832084,-93,6.90746021,3,3_turbine_92th_simulation,1
982,1784.569982,135,7.1947875,3,3_turbine_92th_simulation,2
983,0,0,7.33600044,3,3_turbine_93th_simulation,0
984,1719.486076,43,6.63017416,3,3_turbine_93th_simulation,1
985,97.85477831,579,7.35868502,3,3_turbine_93th_simulation,2
986,0,0,7.31470728,3,3_turbine_94th_simulation,0
987,329.1066916,336,7.39611149,3,3_turbine_94th_simulation,1
988,1596.043018,-158,7.29750967,3,3_turbine_94th_simulation,2
989,0,0,7.32399845,3,3_turbine_95th_simulation,0
990,1343.009465,277,5.60886717,3,3_turbine_95th_simulation,1
991,933.2101894,242,7.28523588,3,3_turbine_95th_simulation,2
992,0,0,7.32517242,3,3_turbine_96th_simulation,0
993,179.1527464,-399,7.39934969,3,3_turbine_96th_simulation,1
994,2763.657202,21,6.9314599,3,3_turbine_96th_simulation,2
995,0,0,7.33036089,3,3_turbine_97th_simulation,0
996,3232.926226,269,7.40847731,3,3_turbine_97th_simulation,1
997,2545.179851,456,7.41562033,3,3_turbine_97th_simulation,2
998,0,0,7.33889008,3,3_turbine_98th_simulation,0
999,28.75310118,434,7.36263275,3,3_turbine_98th_simulation,1
1000,3035.648714,-201,7.35859156,3,3_turbine_98th_simulation,2
1001,0,0,7.32813883,3,3_turbine_99th_simulation,0
1002,3617.323528,-247,7.41080379,3,3_turbine_99th_simulation,1
1003,234.0838927,478,7.34592628,3,3_turbine_99th_simulation,2
1004,0,0,7.31604195,3,3_turbine_100th_simulation,0
1005,670.6616936,-97,6.94915676,3,3_turbine_100th_simulation,1
1006,1690.392605,255,7.40927505,3,3_turbine_100th_simulation,2
1007,0,0,7.32420301,3,3_turbine_101th_simulation,0
1008,2380.091838,93,7.11243057,3,3_turbine_101th_simulation,1
1009,763.5710944,-346,7.3761425,3,3_turbine_101th_simulation,2
1010,0,0,7.33000755,3,3_turbine_102th_simulation,0
1011,3264.93867,381,6.29368401,3,3_turbine_102th_simulation,1
1012,2034.890616,420,7.40852928,3,3_turbine_102th_simulation,2
1013,0,0,7.32848978,3,3_turbine_103th_simulation,0
1014,2418.775571,14,5.89309692,3,3_turbine_103th_simulation,1
1015,1370.700786,6,6.22670746,3,3_turbine_103th_simulation,2
1016,0,0,7.31737661,3,3_turbine_104th_simulation,0
1017,711.2267017,40,6.07161665,3,3_turbine_104th_simulation,1
1018,1561.45898,174,7.25438976,3,3_turbine_104th_simulation,2
1019,0,0,7.33027983,3,3_turbine_105th_simulation,0
1020,3869.062395,-565,7.45928907,3,3_turbine_105th_simulation,1
1021,2211.028345,-219,7.37629938,3,3_turbine_105th_simulation,2
1022,0,0,7.32843018,3,3_turbine_106th_simulation,0
1023,3178.464246,189,7.36643171,3,3_turbine_106th_simulation,1
1024,983.602798,547,7.40619802,3,3_turbine_106th_simulation,2
1025,0,0,7.32522821,3,3_turbine_107th_simulation,0
1026,2890.358867,120,7.26661539,3,3_turbine_107th_simulation,1
1027,579.9129892,471,7.38447762,3,3_turbine_107th_simulation,2
1028,0,0,7.26591492,3,3_turbine_108th_simulation,0
1029,291.5887245,10,4.75134897,3,3_turbine_108th_simulation,1
1030,3464.414868,-246,7.3414278,3,3_turbine_108th_simulation,2
1031,0,0,7.33002758,3,3_turbine_109th_simulation,0
1032,3355.287291,-548,7.45386696,3,3_turbine_109th_simulation,1
1033,1994.910338,-111,7.08026075,3,3_turbine_109th_simulation,2
1034,0,0,7.32786846,3,3_turbine_110th_simulation,0
1035,1074.011497,-429,7.35695553,3,3_turbine_110th_simulation,1
1036,3018.331021,236,7.37727785,3,3_turbine_110th_simulation,2
1037,0,0,7.32687378,3,3_turbine_111th_simulation,0
1038,1116.083853,148,7.30514956,3,3_turbine_111th_simulation,1
1039,2834.681017,-466,7.40280437,3,3_turbine_111th_simulation,2
1040,0,0,7.31990099,3,3_turbine_112th_simulation,0
1041,1381.940229,-321,6.74199247,3,3_turbine_112th_simulation,1
1042,469.4540456,-396,7.38395929,3,3_turbine_112th_simulation,2
1043,0,0,7.32892561,3,3_turbine_113th_simulation,0
1044,1299.430506,-590,7.36319828,3,3_turbine_113th_simulation,1
1045,1931.271841,-378,7.38536596,3,3_turbine_113th_simulation,2
1046,0,0,7.29579353,3,3_turbine_114th_simulation,0
1047,386.9023965,160,7.36823463,3,3_turbine_114th_simulation,1
1048,1215.843627,109,6.07659292,3,3_turbine_114th_simulation,2
1049,0,0,7.30702829,3,3_turbine_115th_simulation,0
1050,438.5684765,-193,7.34290934,3,3_turbine_115th_simulation,1
1051,3096.617211,262,7.43817139,3,3_turbine_115th_simulation,2
1052,0,0,7.32681513,3,3_turbine_116th_simulation,0
1053,2337.017853,230,7.39581347,3,3_turbine_116th_simulation,1
1054,830.9626417,487,7.37704134,3,3_turbine_116th_simulation,2
1055,0,0,7.32686424,3,3_turbine_117th_simulation,0
1056,2226.398719,337,7.42688227,3,3_turbine_117th_simulation,1
1057,203.5752984,-444,7.39671612,3,3_turbine_117th_simulation,2
1058,0,0,7.30532885,3,3_turbine_118th_simulation,0
1059,1481.437808,-288,7.37348652,3,3_turbine_118th_simulation,1
1060,502.629075,-4,5.13134241,3,3_turbine_118th_simulation,2
1061,0,0,7.32490301,3,3_turbine_119th_simulation,0
1062,2362.045145,-170,6.21671152,3,3_turbine_119th_simulation,1
1063,927.8609999,-156,7.29381275,3,3_turbine_119th_simulation,2
1064,0,0,7.36608219,3,3_turbine_120th_simulation,0
1065,1560.880097,-47,6.25379753,3,3_turbine_120th_simulation,1
1066,918.6150944,77,6.76901054,3,3_turbine_120th_simulation,2
1067,0,0,7.27799416,3,3_turbine_121th_simulation,0
1068,379.6109414,-76,6.70242262,3,3_turbine_121th_simulation,1
1069,1064.366946,-196,7.28418636,3,3_turbine_121th_simulation,2
1070,0,0,7.32623434,3,3_turbine_122th_simulation,0
1071,2407.901492,149,7.08157063,3,3_turbine_122th_simulation,1
1072,1076.309637,52,6.47143221,3,3_turbine_122th_simulation,2
1073,0,0,7.30087996,3,3_turbine_123th_simulation,0
1074,507.4797058,-68,6.4960556,3,3_turbine_123th_simulation,1
1075,1339.602541,194,7.35874987,3,3_turbine_123th_simulation,2
1076,0,0,7.32256603,3,3_turbine_124th_simulation,0
1077,391.4079614,-424,7.34404659,3,3_turbine_124th_simulation,1
1078,3953.911157,325,7.4148078,3,3_turbine_124th_simulation,2
1079,0,0,7.32565737,3,3_turbine_125th_simulation,0
1080,1675.447403,38,6.49063969,3,3_turbine_125th_simulation,1
1081,1081.704371,-109,7.03926754,3,3_turbine_125th_simulation,2
1082,0,0,7.32981062,3,3_turbine_126th_simulation,0
1083,3224.320567,103,7.26319981,3,3_turbine_126th_simulation,1
1084,254.0495187,537,7.39037275,3,3_turbine_126th_simulation,2
1085,0,0,7.2772851,3,3_turbine_127th_simulation,0
1086,334.9630334,-19,4.93771601,3,3_turbine_127th_simulation,1
1087,2605.740908,-313,7.36997318,3,3_turbine_127th_simulation,2
1088,0,0,7.32059956,3,3_turbine_128th_simulation,0
1089,2656.679773,-4,6.85645676,3,3_turbine_128th_simulation,1
1090,250.1716073,-380,7.38766861,3,3_turbine_128th_simulation,2
1091,0,0,7.28614187,3,3_turbine_129th_simulation,0
1092,2011.978247,-303,7.39293671,3,3_turbine_129th_simulation,1
1093,272.3463847,173,7.3901248,3,3_turbine_129th_simulation,2
1094,0,0,7.30901241,3,3_turbine_130th_simulation,0
1095,2617.51618,-513,7.40794992,3,3_turbine_130th_simulation,1
1096,540.3058124,-20,5.33350515,3,3_turbine_130th_simulation,2
1097,0,0,7.30747318,3,3_turbine_131th_simulation,0
1098,524.6575091,18,5.36256599,3,3_turbine_131th_simulation,1
1099,2042.294444,-426,7.40931416,3,3_turbine_131th_simulation,2
1100,0,0,7.31738424,3,3_turbine_132th_simulation,0
1101,390.4362088,-350,7.3761282,3,3_turbine_132th_simulation,1
1102,1971.222765,-349,6.35024691,3,3_turbine_132th_simulation,2
1103,0,0,7.33006239,3,3_turbine_133th_simulation,0
1104,2854.66456,-125,6.70713043,3,3_turbine_133th_simulation,1
1105,2136.571946,-207,7.37282896,3,3_turbine_133th_simulation,2
1106,0,0,7.31179667,3,3_turbine_134th_simulation,0
1107,1933.267811,-27,6.53265762,3,3_turbine_134th_simulation,1
1108,447.10416,254,7.38675928,3,3_turbine_134th_simulation,2
1109,0,0,7.32705975,3,3_turbine_135th_simulation,0
1110,3171.06407,-480,7.43345165,3,3_turbine_135th_simulation,1
1111,1114.090271,-14,6.02745581,3,3_turbine_135th_simulation,2
1112,0,0,7.32776213,3,3_turbine_136th_simulation,0
1113,1287.005487,-123,7.17313957,3,3_turbine_136th_simulation,1
1114,2107.102782,-377,7.37457466,3,3_turbine_136th_simulation,2
1115,0,0,7.32371998,3,3_turbine_137th_simulation,0
1116,1532.028276,-97,6.94685602,3,3_turbine_137th_simulation,1
1117,108.2449144,338,7.33738327,3,3_turbine_137th_simulation,2
1118,0,0,7.32609081,3,3_turbine_138th_simulation,0
1119,2212.502118,-186,7.33237028,3,3_turbine_138th_simulation,1
1120,350.2131005,-503,7.34343815,3,3_turbine_138th_simulation,2
1121,0,0,7.32224274,3,3_turbine_139th_simulation,0
1122,290.1347681,412,7.34331179,3,3_turbine_139th_simulation,1
1123,2506.391547,97,7.11020803,3,3_turbine_139th_simulation,2
1124,0,0,7.3258667,3,3_turbine_140th_simulation,0
1125,1021.386595,-77,6.64474297,3,3_turbine_140th_simulation,1
1126,3051.404525,-236,7.34901953,3,3_turbine_140th_simulation,2
1127,0,0,7.30518007,3,3_turbine_141th_simulation,0
1128,2896.499469,591,7.40241766,3,3_turbine_141th_simulation,1
1129,520.6460048,-63,6.30793571,3,3_turbine_141th_simulation,2
1130,0,0,7.32752991,3,3_turbine_142th_simulation,0
1131,1625.143065,-551,5.70007229,3,3_turbine_142th_simulation,1
1132,902.7523098,-568,7.38672113,3,3_turbine_142th_simulation,2
1133,0,0,7.32487154,3,3_turbine_143th_simulation,0
1134,616.7863731,-531,7.34497595,3,3_turbine_143th_simulation,1
1135,1286.574223,-341,7.36947012,3,3_turbine_143th_simulation,2
1136,0,0,7.33431816,3,3_turbine_144th_simulation,0
1137,2635.263312,247,7.43144274,3,3_turbine_144th_simulation,1
1138,143.4873981,-573,7.38332129,3,3_turbine_144th_simulation,2
1139,0,0,7.33278275,3,3_turbine_145th_simulation,0
1140,2460.390305,-228,7.31194544,3,3_turbine_145th_simulation,1
1141,78.77911997,-392,7.3510704,3,3_turbine_145th_simulation,2
1142,0,0,7.32037783,3,3_turbine_146th_simulation,0
1143,407.4768838,-389,7.38432789,3,3_turbine_146th_simulation,1
1144,2047.135215,-32,6.60903168,3,3_turbine_146th_simulation,2
1145,0,0,7.33365583,3,3_turbine_147th_simulation,0
